Domain Name,Type,Site Rating (gray or white),Category,Behavioral Keywords,Market Requests,Audience
paperlypeople.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
papermag.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
papermario.fandom.com,Website,white,Display,"Streaming, OTT",11610458,General Market
papernstitchblog.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
papersplease.fandom.com,Website,white,Display,"Streaming, OTT",25369290,General Market
papua.tribunnews.com,Website,white,Display,"News Consumers, Current Events, Streaming, OTT",10006780,General Market
parade.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paradepets.com,Website,white,Display,"Streaming, OTT",822948890,General Market
paradisepraises.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
paradox-live.fandom.com,Website,white,Display,"Streaming, OTT",9425743,General Market
parafrasear.org,Website,white,Display,"Streaming, OTT",55469749,General Market
paragonrels.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
parallaximag.gr,Website,white,Display,"Streaming, OTT",37845862,General Market
paraphraz.it,Website,white,Display,"Streaming, OTT",13042548,General Market
parcelsapp.com,Website,white,Display,"Streaming, OTT",5097427150,General Market
pardonmemycrownslipped.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pareja.enfemenino.com,Website,white,Display,"Streaming, OTT",28022270,General Market
parenting.com,Website,white,Premium Publisher,"Family, Parents, Streaming, OTT",,General Market
parenting.firstcry.com,Website,white,Display,"Family, Parents, Streaming, OTT",511439178,General Market
parenting.pl,Website,white,Display,"Family, Parents, Streaming, OTT",228784847,General Market
parentingchaos.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentingexperttomom.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentingfromtheheartblog.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentingscience.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentingteensandtweens.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentingtipsblog.com,Website,white,Display,"Family, Parents, Streaming, OTT",9212914,General Market
parents.com,Website,white,Premium Publisher,"Family, Parents, Streaming, OTT",,General Market
parentsenlight.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentsneed.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentswithconfidence.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Family, Parents, Streaming, OTT",,Women Owned
parentztalk.com,Website,white,Premium Publisher,"Family, Parents, Streaming, OTT",,General Market
paris.onvasortir.com,Website,white,Display,"Streaming, OTT",23223690,General Market
parissecret.com,Website,white,Display,"Streaming, OTT",10268873,General Market
parisunlocked.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
parkedinparadise.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
parksandrecreation.fandom.com,Website,white,Display,"Streaming, OTT",30539928,General Market
parksavers.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
parksexpert.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
parma.repubblica.it,Website,white,Display,"Streaming, OTT",27199967,General Market
parody.fandom.com,Website,white,Display,"Streaming, OTT",106415678,General Market
paroles2chansons.lemonde.fr,Website,white,Display,"Streaming, OTT",70236560,General Market
parsleyandicing.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
parsnipsandpastries.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
particlenews.com,Website,white,Premium Publisher,"News Consumers, Current Events, Streaming, OTT",,General Market
partiesmadepersonal.com,Website,white,Display,"Streaming, OTT",11845436,General Market
partieswithacause.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
partir.ouest-france.fr,Website,white,Display,"Streaming, OTT",66962740,General Market
partners.thewaystowealth.com,Website,white,Display,"Streaming, OTT",13501486,General Market
partnersinfire.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
partsgeek.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
party.pl,Website,white,Display,"Streaming, OTT",71634093,General Market
partycity.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
partylikeacherry.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
partypinching.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
partywithunicorns.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pasanglaut.com,Website,white,Display,"Streaming, OTT",27540656,General Market
pasatiemposenlinea.com,Website,white,Display,"Streaming, OTT",87775387,General Market
pasha.rakuten.co.jp,Website,white,Display,"Streaming, OTT",49971859,General Market
pasjans-online.pl,Website,white,Display,"Streaming, OTT",206947288,General Market
pasokau.com,Website,white,Display,"Streaming, OTT",9838028,General Market
pasoti.co.uk,Website,white,Display,"Streaming, OTT",131237660,General Market
passageirodeprimeira.com,Website,white,Display,"Streaming, OTT",182223151,General Market
passback.free.fr,Website,white,Display,"Streaming, OTT",35004043,General Market
passingdownthelove.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
passingthru.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
passion-aquitaine.ouest-france.fr,Website,white,Display,"Streaming, OTT",9919094,General Market
passionatepennypincher.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
passionecatanzaro.it,Website,white,Display,"Streaming, OTT",18045508,General Market
passionforsavings.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
passmed.co.jp,Website,white,Display,"Streaming, OTT",10072555,General Market
passportnews.co.il,Website,white,Display,"News Consumers, Current Events, Streaming, OTT",9457344,General Market
passportsandgrub.com,Video + Display,white,Video + Display,"African American, Black Culture, Multicultural, Sports Fans, Streaming, OTT",,African American
passportsandparenting.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Sports Fans, Family, Parents, Streaming, OTT",,Women Owned
passporttoeden.com,Video + Display,white,Video + Display,"Asian American, AAPI, Multicultural, Streaming, OTT",,AAPI
passportvoyager.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
passrider.com,Video + Display,white,Video + Display,"African American, Black Culture, Multicultural, Streaming, OTT",,African American
passthesushi.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pastebin.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pastemagazine.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pastfactory.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pastrieslikeapro.com,Website,white,Display,"Streaming, OTT",10072300,General Market
pastryandbeyond.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pastrychefonline.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pastryliving.com,Website,white,Display,"Streaming, OTT",15873306,General Market
patch.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
patchpuppy.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
patchworktimes.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
patesserie.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
path-of-titans.fandom.com,Website,white,Display,"Streaming, OTT",26261154,General Market
pathee.com,Website,white,Display,"Streaming, OTT",90622732,General Market
patheos.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pathfinderkingmaker.fandom.com,Website,white,Display,"Streaming, OTT",94848507,General Market
pathfinderwrathoftherighteous.wiki.fextralife.com,Website,white,Display,"Streaming, OTT",56321037,General Market
pathofexile.fandom.com,Website,white,Display,"Streaming, OTT",114826811,General Market
pathologic.fandom.com,Website,white,Display,"Streaming, OTT",10713898,General Market
patiencespel.net,Website,white,Display,"Streaming, OTT",26365288,General Market
patient.info,Website,white,Premium Publisher,"Streaming, OTT",,General Market
patkay.com,Video + Display,white,Video + Display,"Asian American, AAPI, Multicultural, Streaming, OTT",,AAPI
patricksfeed.com,Website,white,Display,"Streaming, OTT",180671890,General Market
patriotswire.usatoday.com,Website,white,Display,"Streaming, OTT",86857255,General Market
pattern-paradise.com,Website,white,Display,"Streaming, OTT",19056105,General Market
patternprincess.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pauladeenmagazine.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
paulasapron.com,Website,white,Display,"Streaming, OTT",19819572,General Market
paulickreport.com,Website,white,Display,"Streaming, OTT",51786023,General Market
paulinaontheroad.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pause-maison.ouest-france.fr,Website,white,Display,"Streaming, OTT",115802227,General Market
paweatheraction.com,Website,white,Display,"Streaming, OTT",37239376,General Market
pawleaks.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pawpatrol.fandom.com,Website,white,Display,"Streaming, OTT",146213511,General Market
pawsafe.com,Website,white,Display,"Streaming, OTT",13448577,General Market
pawsomerecipes.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
pay.ebay.co.uk,Website,white,Display,"Streaming, OTT",16928763,General Market
pay.ebay.com,Website,white,Display,"Streaming, OTT",16219140,General Market
pay.ebay.de,Website,white,Display,"Streaming, OTT",10182393,General Market
paycalculator.com.au,Website,white,Display,"Streaming, OTT",838121365,General Market
paychex.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paycomonline.net,Website,white,Premium Publisher,"Streaming, OTT",,General Market
payday.fandom.com,Website,white,Display,"Streaming, OTT",36723658,General Market
paygonline.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
payless.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paymentnavi.com,Website,white,Display,"Streaming, OTT",15420460,General Market
paymentus.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paypal-community.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paypal-prepaid.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paypal.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
paypal.me,Website,white,Premium Publisher,"Streaming, OTT",,General Market
payscale.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pazdra2ch.blog.jp,Website,white,Display,"Streaming, OTT",11789464,General Market
pazintys.draugas.lt,Website,white,Display,"Streaming, OTT",22123101,General Market
pazudora-hensei.com,Website,white,Display,"Streaming, OTT",39454116,General Market
pb.olx.com.br,Website,white,Display,"Streaming, OTT",14498926,General Market
pbs.org,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pbskids.fandom.com,Website,white,Display,"Streaming, OTT",13097833,General Market
pbskids.org,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pbskidsgo.fandom.com,Website,white,Display,"Streaming, OTT",12287033,General Market
pbteen.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
pc-builds.com,Website,white,Display,"Streaming, OTT",555253222,General Market
pc-gpoint.ib-game.jp,Website,white,Display,"Streaming, OTT",68915473,General Market
pc-ponta.ib-game.jp,Website,white,Display,"Streaming, OTT",102495951,General Market
pc.watch.impress.co.jp,Website,white,Display,"Streaming, OTT",224058578,General Market
